Date,CESICNY Index,CESIEUR Index,CESIGBP Index,CESIJPY Index,CESIUSD Index,CL1 Comdty,CPDR3AFC Index,CTOTAUD Index,CTOTBRL Index,CTOTCAD Index,CTOTCNY Index,CTOTEUR Index,CTOTGBP Index,CTOTJPY Index,CTOTUSD Index,DXY Curncy,ES1 Index,ES1 Index,ES1 Index,ES1 Index,ES1 Index,FDTR Index,FEDL01 Index,FHLK1W Index,GC1 Comdty,GT10 Govt,GT2 Govt,HG1 Comdty,IRRBIOER Index,LB1 Comdty,MOVE Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,OBFR01 Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,SFR1 COMB Comdty,SFR1 COMB Comdty,SPF Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,TGCRRATE Index,TOMOTCSO Index,USGG12M Index,USGG1M Index,USGG3M Index,USGG6M Index,VIX Index
Date,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_SETTLE,PX_LAST,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2002/5/22,,,,,,81.26,1.75,-12.52,-5.99,-0.34,-0.97,-1.2,1.26,-4.07,-4.25,112.33,1048.69,1037.83,1045.07,1047,336004,1.75,1.73,1.91,509.46,5.115,3.186,86.76,,287.6,104.84,1269.64,1264.51,1233.78,1246.08,1055910900,18578270.55,1533.32,1488.1,1520.66,1524.88,209010,,497.14,493.893,490.23,495.46,,,,,,,,,357.68,1086.02,1086.02,1075.64,1079.88,1462605500,40831011.45,,,,1.6847,1.7208,1.8831,19.58
2002/5/23,,,,,,80.58,1.76,-12.41,-6,-0.42,-0.9,-1.16,1.24,-3.91,-4.17,112.79,1060.75,1042.66,1046.52,1058.58,248707,1.75,1.76,1.87,516.67,5.15,3.227,87.71,,277.6,106.44,1286.82,1286.77,1241.25,1270.28,1080540300,18531444.52,1558.04,1495.94,1523.07,1555.03,129661,,501.34,501.227,490.85,493.91,,,,,,,,,361.13,1097.1,1097.08,1080.55,1086.02,1441692700,41430525.05,,,,1.7055,1.731,1.8933,18.23
2002/5/24,,,,,,79.75,1.77,-12.52,-5.88,-0.56,-0.85,-1.09,1.2,-3.69,-4.1,112.8,1062.44,1044.1,1059.06,1044.59,248708,1.75,1.75,1.89,513.3,5.145,3.226,88.07,,275.5,103.02,1271.51,1253.03,1246.81,1269.91,696097600,14323953.04,1566.48,1504.98,1552.01,1516.44,129661,,501.24,493.624,493.63,501.24,,,,,,,,,358.56,1097.08,1083.82,1082.19,1097.08,1065922100,32305199.13,,,,1.7052,1.7306,1.8929,18.9
2002/5/27,,,,,,,,,,,,,,,,112.82,1051.82,1044.83,1045.31,1047.48,1277,,,,,5.138,3.226,,,,103.02,,,,,,,1525.48,1513.42,1513.42,1522.47,368,,,,,,,,,,,,,,,,,,,,,,,,1.6983,1.7312,1.8916,
2002/5/28,,,,,,77.87,1.77,-12.2,-5.49,-0.7,-0.84,-0.99,1.11,-3.34,-3.87,112.1,1051.82,1032.52,1047.72,1038.8,358643,1.75,1.88,1.97,518.75,5.13,3.243,90.21,,273.8,101.87,1264.86,1244.82,1226.28,1264.13,750704800,14359072.27,1531.51,1479.66,1521.26,1510.41,170674,,495.22,492.394,487.43,493.64,,,,,,,,,354.65,1085.98,1074.55,1070.31,1083.82,1144959400,33944672.08,,,,1.7253,1.7509,1.903,20.31
2002/5/29,,,,,,79.38,1.77,-12.06,-5.63,-0.45,-0.97,-1.12,1.18,-3.75,-4.03,111.62,1039.76,1029.39,1038.8,1030.35,309031,1.75,1.79,1.95,520.82,5.063,3.15,89.5,,278.8,103.66,1239.96,1218.68,1218.62,1232.16,852335800,14862879.31,1512.82,1466.39,1511.01,1469.41,177481,,492.41,487.586,485.74,492.41,,,,,,,,,354.6,1074.83,1067.66,1067.66,1074.55,1237766400,36415618.97,,,,1.7152,1.7413,1.9038,20.39
2002/5/30,,,,,,76.02,1.75,-12.39,-5.12,-0.94,-0.73,-0.85,0.99,-2.88,-3.61,111.17,1035.42,1017.33,1030.83,1028.42,395294,1.75,1.8,1.95,520.66,5.022,3.148,89.62,,278.4,103.29,1234.51,1227.9,1202.24,1207.44,958034300,17903345.31,1491.11,1450.11,1470.61,1483.27,202477,,489.57,487.814,482.6,487.6,,,,,,,,,353.07,1069.5,1064.66,1054.26,1067.66,1486761200,43497482.91,,,,1.7049,1.7412,1.8831,20.61
2002/5/31,,,,,,77.99,1.76,-12.08,-5.16,-0.85,-0.87,-0.96,1.06,-3.18,-3.74,111.81,1042.9,1025.53,1028.18,1030.11,333444,1.75,1.79,1.95,521.93,5.045,3.197,91.05,,281,104.51,1246.34,1208.34,1208.21,1237.56,995460300,16893679.65,1505.58,1453.73,1484.48,1458.55,175263,,492.7,487.449,487.45,487.83,,,,,,,,,354.35,1079.93,1067.14,1064.66,1064.66,1448544800,42112951.19,,,,1.695,1.7205,1.8828,19.98
2002/6/3,,,,,,77.28,1.76,-11.93,-5.29,-0.83,-0.81,-0.93,1.05,-3.1,-3.7,111.3,1033.49,1000.2,1028.9,1002.37,452872,1.75,1.83,1.96,522.25,4.999,3.131,92.42,,276.1,103.94,1213.18,1159.15,1158.22,1205.2,967110400,17443622.22,1470.61,1397.05,1458.55,1404.89,217833,,487.59,474.345,474.23,487.47,,,,,,,,,346.68,1070.74,1040.68,1039.9,1067.14,1580076200,42680041.09,,,,1.7052,1.7306,1.8827,23.37
2002/6/4,,,,,,78.05,1.76,-11.96,-5.34,-0.79,-0.84,-0.98,1.1,-3.23,-3.78,111.09,1010.33,994.65,1002.37,1005.02,568362,1.75,1.73,1.95,524.01,5.028,3.139,93.67,,266.1,113.46,1191.13,1178.8,1151.16,1155.81,1170633300,21463487.6,1439.26,1384.39,1403.68,1424.18,283884,,475.11,473.718,467.11,474.39,,,,,,,,,344.4,1046.06,1040.69,1030.52,1040.68,1835067800,49984381.8,,,,1.7152,1.7516,1.8831,23.89
2002/6/5,,,,,,76.7,1.74,-11.97,-5.3,-0.91,-0.83,-0.9,1.05,-3,-3.68,111.35,1014.67,1002.13,1005.99,1013.71,400761,1.75,1.7,1.93,513.33,5.049,3.139,93.37,,262,113.42,1196.67,1195.6,1165.02,1182.74,991506600,18608662.49,1445.29,1404.89,1422.38,1439.86,239493,,475.71,474.991,470.97,473.76,,,,,,,,,347.39,1050.11,1049.9,1038.84,1040.69,1576084900,43063404.26,,,,1.6948,1.7413,1.8934,22.61
2002/6/6,,,,,,76.39,1.75,-11.96,-5.33,-0.99,-0.85,-0.88,1.03,-2.92,-3.65,110.83,1016.84,989.34,1014.67,993.44,484645,1.75,1.75,1.93,519.22,4.977,3.074,92.83,,266.1,112.11,1185.29,1157.62,1152.04,1183.91,975939000,17598662.47,1442.88,1388.01,1441.07,1403.08,226297,,475.04,465.247,465.22,475.04,,,,,,,,,341.19,1049.9,1029.15,1026.91,1049.9,1812897300,43953618.91,,,,1.7157,1.7207,1.8623,24.16
2002/6/7,,,,,,76.27,1.75,-12.14,-5.43,-1.01,-0.81,-0.88,1.05,-2.88,-3.67,110.99,997.78,974.87,980.41,992.24,429243,1.75,1.73,1.9,518.59,5.068,3.139,92.95,,259.8,106.68,1156.03,1140.24,1106.61,1107.94,1416590200,24376620.94,1396.45,1333.74,1351.83,1371.73,234295,,470.91,470.46,459.76,465.29,,,,,,,,,341.51,1033.02,1027.53,1012.49,1029.15,2285412300,53738410.21,,,,1.7256,1.7307,1.8724,23.51
2002/6/10,,,,,,74.85,1.77,-12.12,-5.39,-1.08,-0.72,-0.78,0.99,-2.64,-3.54,111.1,1002.85,989.1,993.2,995.85,319397,1.75,1.76,1.92,509.18,5.028,3.114,93.01,,262,100.32,1155.76,1135.62,1132.12,1142.51,902185600,15900639.38,1394.64,1365.09,1373.54,1371.12,178652,,473.5,469.247,468.6,470.51,,,,,,,,,343.65,1038.18,1030.74,1025.45,1027.53,1451860100,37439791.6,,,,1.7357,1.7409,1.8619,23.72
2002/6/11,,,,,,74.33,1.75,-12.04,-5.44,-1.08,-0.68,-0.75,0.97,-2.57,-3.48,110.68,1008.4,976.55,995.61,978.73,445770,1.75,1.72,1.93,510.78,4.975,3.048,91.17,,262.5,101.55,1151.3,1100.97,1100.59,1148.72,1046379700,18574267.33,1402.48,1327.11,1372.93,1331.33,202782,,471.96,462.731,462.46,469.29,,,,,,,,,337.17,1039.04,1013.6,1012.94,1030.74,1664686000,44245801.29,,,,1.7356,1.7311,1.8521,24.45
2002/6/12,,,,,,75.93,1.75,-11.96,-5.77,-1.14,-0.72,-0.82,1.03,-2.73,-3.6,111,986.93,967.39,978.48,984.52,607619,1.75,1.75,1.92,511.73,4.964,3.039,91.05,,259.8,101.46,1123.78,1123.34,1079.28,1092.45,1371264100,25336753.98,1356.05,1301.18,1328.92,1351.83,320871,,464.03,462.946,457.41,462.78,,,,,,,,,338.62,1021.85,1020.26,1002.58,1013.6,2192838000,59311551.68,,,,1.7051,1.7208,1.8314,24.15
2002/6/13,,,,,,79.01,1.75,-11.65,-6.27,-0.77,-0.99,-1.06,1.19,-3.47,-3.91,111.15,991.03,972.45,984.27,975.35,43143,1.75,1.76,1.93,507.59,4.901,2.981,91.29,,264.4,101.97,1133.25,1106.54,1100.34,1117.22,1004393800,17629230.3,1368.11,1327.11,1351.83,1342.78,34103,,463.9,455.935,455.78,462.99,,,,,,,,,331.32,1023.47,1009.56,1008.12,1020.26,1628108100,43761123.19,,,,1.7055,1.7105,1.8107,25.02
2002/6/14,,,,,,79.93,1.75,-11.6,-6.45,-0.57,-1.06,-1.14,1.25,-3.75,-4.05,110.76,975.59,944.47,975.35,973.66,27686,1.75,1.75,1.93,509.66,4.799,2.889,91.17,,265.2,110.83,1112.37,1109.6,1055.57,1078.69,1206113600,21769086.84,1343.39,1271.64,1336.76,1340.37,12665,,459.17,459.025,446.66,455.98,,,,,,,,,334.26,1009.56,1007.28,981.63,1009.56,1932986000,51147958.82,,,,1.6849,1.7001,1.7898,25.96
2002/6/17,,,,,,80.4,1.75,-11.51,-6.48,-0.52,-1.21,-1.2,1.28,-3.88,-4.12,110.8,1001.4,968.35,975.35,999.23,10492,1.75,1.82,1.96,506.95,4.846,2.913,90.69,,267.8,107.65,1154.18,1149.91,1123.1,1126.54,1032573100,19309331.53,1394.04,1336.76,1338.56,1385.59,9394,,470.75,470.695,459.07,459.07,,,,,,,,,348.9,1036.17,1036.17,1007.27,1007.27,1560099200,43586143.38,,,,1.6848,1.7204,1.8103,24.64
2002/6/18,,,,,,78.36,1.75,-11.5,-6.22,-0.58,-1.1,-1.08,1.18,-3.54,-3.93,110.2,1008.16,993.44,999.47,1007.68,14533,1.75,1.71,1.97,509.5,4.835,2.872,90.57,,272.5,108.55,1163.46,1138.47,1138.31,1139.52,1040696100,18394701.29,1412.12,1367.51,1384.99,1410.92,8649,,474.64,469.668,469.49,470.74,,,,,,,,,350.23,1040.83,1037.14,1030.92,1036.17,1503341300,41309093.21,,,,1.6848,1.7209,1.8108,24.24
2002/6/19,,,,,,77.99,1.75,-11.51,-6.26,-0.62,-1.13,-1.07,1.16,-3.46,-3.87,109.67,1005.02,981.16,1004.78,983.57,439470,1.75,1.69,1.95,510.46,4.728,2.772,90.27,,268.5,115.04,1133.96,1097.54,1095.76,1129.32,1107892200,19741693.75,1395.31,1320.26,1389.91,1324.46,202513,,473.83,462.872,462.92,469.71,,,,,,,,,345.68,1037.61,1019.99,1017.88,1037.14,1695853000,45144216.98,,,,1.6542,1.7004,1.7592,26.06
2002/6/20,,,,,,78.67,1.75,-11.57,-6.27,-0.72,-1.16,-1.12,1.18,-3.55,-3.93,108.94,989.12,968.63,984.3,971.52,506469,1.75,1.75,1.93,515.88,4.791,2.854,89.56,,276.2,117.01,1102.72,1062.45,1058.01,1094.53,1111417200,20086022.37,1331.07,1274.63,1323.26,1284.24,214675,,466.61,460.211,460.01,462.92,,,,,,,,,339.75,1023.33,1006.29,1004.59,1019.99,1745018100,46617863.47,,,,1.6648,1.7105,1.7901,27.48
2002/6/21,,,,,,,1.75,-11.61,-6.15,-0.69,-1.11,-1.09,1.15,-3.47,-3.87,108.19,977.31,949.59,971.28,956.34,442517,1.75,1.74,1.93,518.11,4.768,2.844,88.54,,278.9,115.78,1074.77,1035.63,1031.95,1051.8,1258067800,21191028.95,1300.45,1243.41,1284.24,1250.61,162881,,465.39,461.026,458.8,460.25,,,,,,,,,336.24,1006.29,989.14,985.65,1006.29,2218384800,59514057.69,,,,1.6646,1.7103,1.7795,27.23
2002/6/24,,,,,,80.65,1.75,-11.48,-6.24,-0.38,-1.24,-1.25,1.26,-4.02,-4.07,108.2,969.35,936.09,956.82,961.16,647193,1.75,1.77,1.94,517.47,4.829,2.877,88.25,,282,117.35,1075.63,1057.68,1014.76,1023.06,1369597800,22267314.14,1299.25,1223,1253.62,1277.03,267078,,462.59,459.042,452.79,461.07,,,,,,,,,336.23,1002.11,992.72,970.85,989.14,1961579100,52114139.81,,,,1.6442,1.7204,1.7691,26.98
2002/6/25,,,,,,80.19,1.76,-11.33,-6.15,-0.32,-1.29,-1.24,1.23,-4.03,-4.03,107.57,971.04,938.75,959.95,939.47,527896,1.75,1.75,1.94,510.78,4.819,2.834,89.32,,285.7,117.02,1073.53,1022.74,1017.71,1070.62,1224850700,19686429.17,1294.44,1226.6,1280.03,1233.2,262917,,463.13,452.41,451.16,459.09,,,,,,,,,333.47,1005.88,976.14,974.21,992.72,1821619300,48069167.17,,,,1.6949,1.7209,1.7901,27.84
2002/6/26,,,,,,81.53,1.75,-11.37,-6.19,-0.52,-1.32,-1.25,1.25,-3.99,-4.07,106.56,944.53,911.51,939.95,939.71,699054,1.75,1.78,,511.26,4.744,2.759,89.5,,283.2,124.75,1035.53,1027.22,979.87,979.87,1320538100,23494105.13,1248.21,1169.56,1234.4,1236.21,300972,,453.46,453,441.76,452.45,,,,,,,,,326.99,977.43,973.53,952.92,976.14,2487023700,60032201.58,,,,1.705,1.6901,1.7386,28.42
2002/6/27,,,,,,81.84,1.75,-11.33,-6.18,-0.63,-1.34,-1.24,1.25,-3.95,-4.05,106.37,957.3,929.35,940.43,956.34,616024,1.75,1.81,1.96,509.34,4.823,2.833,89.67,,284,121.7,1050.68,1050.64,1009.05,1048.54,1218562900,21986853.36,1272.83,1213.99,1239.21,1272.23,278187,,458.74,458.755,449.75,452.97,,,,,,,,,334.95,990.67,990.64,963.74,973.53,2183479300,55285516.78,,,,1.675,1.6901,1.7488,26.29
2002/6/28,,,,,,81.84,1.74,-11.19,-6.06,-0.58,-1.44,-1.26,1.24,-3.97,-4.02,106.11,967.19,950.56,956.58,954.41,366376,1.75,1.73,,500.26,4.799,2.815,91.38,,287.5,119.6,1074.73,1051.41,1042.84,1047.56,1051707000,18664419,1296.24,1254.22,1268.63,1265.62,175213,,464.94,462.662,457.86,458.73,,,,,,,,,336.93,1001.79,989.81,988.31,990.64,2179851600,56280052.39,,,,1.6748,1.6796,1.7382,25.4
2002/7/1,,,,,,81.69,1.74,-11.04,-5.85,-0.62,-1.37,-1.23,1.23,-3.95,-3.97,106.51,960.44,932.24,953.45,934.65,420864,1.75,1.83,1.95,501.06,4.782,2.83,91.38,,284.3,109.54,1049.88,998.17,997.97,1044.48,819709300,15258708.03,1278.23,1198.98,1266.22,1203.18,175706,,462.63,447.763,445.99,462.63,,,,,,,,,331.58,994.46,968.65,967.43,989.82,1588289300,43085142.67,,,,1.6848,1.7,1.7485,27.11
2002/7/2,,,,,,81.57,1.75,-11.26,-5.76,-0.77,-1.3,-1.21,1.22,-3.82,-3.98,106.8,939.23,911.51,934.89,913.44,417771,1.75,1.72,1.93,499.14,4.727,2.765,89.97,,276.8,110.7,993.99,963.66,961.76,989.25,1154180900,19958603.52,1210.39,1158.75,1203.78,1161.16,211740,,447.73,432.875,432.53,447.73,,,,,,,,,326.08,968.65,948.09,945.54,968.65,2057002100,51756080.86,,,,1.6746,1.7107,1.7385,28.96
2002/7/3,,,,,,81.66,1.74,-11.3,-5.8,-0.82,-1.34,-1.21,1.23,-3.77,-3.97,107.05,921.15,901.15,914.16,918.98,417776,1.75,1.71,1.93,496.12,4.766,2.798,89.08,,274.5,117.06,995.95,995.68,950.33,957.26,950106700,16800532.46,1200.18,1144.35,1164.16,1198.38,211740,,432.84,429.508,422.35,432.84,,,,,,,,,323.1,954.3,953.99,934.87,948.09,1753161500,43802968.6,,,,1.6846,1.7105,1.7178,29.42
2002/7/4,,,,,,,,,,,,,,,,107.19,920.67,916.09,918.98,918.26,2129,,,,,4.764,2.854,,,,117.06,,,,,,,1200.18,1188.77,1198.98,1190.58,552,,,,,,,,,,,,,,,,,,,,,,,,1.6938,1.7047,1.7225,
2002/7/5,,,,,,,1.75,-11.08,-5.78,-0.78,-1.36,-1.21,1.22,-3.81,-3.94,107.74,957.3,916.09,917.78,955.38,203364,1.75,1.72,1.91,,4.856,2.871,,,279.4,109.82,1061.05,1060.89,1018.63,1018.63,824120504,8385888.92,1280.63,1179.17,1186.97,1277.63,93630,,440.93,440.962,429.47,429.47,,,,,,,,,334.92,989.07,989.03,953.99,953.99,845236000,23907273.37,,,,1.695,1.7102,1.7485,27.11
2002/7/8,,,,,,79.43,1.75,-11.82,-5.43,-1.13,-1.24,-1.02,1.12,-3.11,-3.73,106.21,959.95,938.26,954.89,943.08,504371,1.75,1.75,1.91,498.03,4.796,2.789,89.91,,281.9,101.41,1066.28,1014.33,1008.78,1051.27,1152144400,15267919.88,1289.04,1215.79,1274.63,1230.8,248360,,441.55,433.641,433.36,440.92,,,,,,,,,333.68,993.56,976.98,972.91,989.03,1436754600,38228041.53,,,,1.7052,1.7204,1.7485,28.25
2002/7/9,,,,,,79.49,1.74,-11.56,-5.29,-1.04,-1.25,-1.04,1.13,-3.22,-3.73,105.65,946.46,917.3,943.08,919.71,524564,1.75,1.72,1.93,504.4,4.727,2.699,89.85,,279.7,98.88,1023.38,990.23,989.34,1015.27,866696000,15997720.37,1239.21,1191.78,1230.8,1194.18,257406,,435.19,429.28,428.61,433.61,,,,,,,,,324.6,979.63,952.83,951.71,976.98,1638194600,43724615.52,,,,1.7051,1.7209,1.7386,30.22
2002/7/10,,,,,,81.57,1.74,-11.49,-5.43,-1.19,-1.35,-1.13,1.21,-3.41,-3.9,106.08,926.94,884.76,920.19,885.96,716068,1.75,1.74,1.92,502.17,4.614,2.584,89.5,,278.2,108.95,1005.99,959.05,958.76,1005.99,1022450100,19120440.28,1219.39,1155.15,1197.18,1156.35,295692,,430.62,419.814,418.97,429.25,,,,,,,,,314.21,956.34,920.47,920.29,952.83,2113622800,55045102.97,,,,1.705,1.7106,1.7179,34.1
2002/7/11,,,,,,81.75,1.74,-11.51,-5.26,-1.24,-1.37,-1.14,1.21,-3.4,-3.93,105.91,897.05,868.13,886.69,893.68,791119,1.75,1.76,1.92,506.16,4.638,2.592,88.61,,274.3,114.21,999.43,998.03,945.85,954.01,1606496400,24571727.8,1206.19,1138.94,1160.56,1198.98,358951,,419.78,416.721,408.17,419.78,,,,,,,,,317.21,929.16,927.37,900.94,920.47,2566058700,65731111.02,,,,1.7055,1.7105,1.7282,33.85
2002/7/12,,,,,,83.73,1.74,-11.64,-5.45,-1.27,-1.46,-1.22,1.29,-3.6,-4.1,105.89,904.28,879.94,894.64,884.28,520596,1.75,1.71,1.92,503.45,4.574,2.525,87.9,,271,120.19,1025.61,1000.82,988.25,1016,1413121800,20019409.57,1236.81,1189.37,1200.78,1201.98,249183,,421.06,413.31,411.89,416.69,,,,,,,,,314.52,934.31,921.39,913.71,927.37,2046440900,51191072.11,,,,1.6951,1.7001,1.7176,32.94
2002/7/15,,,,,,82.48,1.74,-11.56,-5.32,-1.32,-1.34,-1.14,1.25,-3.37,-3.94,104.67,888.62,844.27,883.79,887.41,806721,1.75,1.83,1.95,509.82,4.628,2.549,87.31,,261.1,126.63,1021.35,1021.02,955.29,990.98,1175694600,22844777.55,1241.01,1150.35,1200.78,1236.81,353239,,413.28,409.119,396.97,413.28,,,,,,,,,313.25,921.39,917.93,876.46,921.39,2389478400,63036051.1,,,,1.695,1.7,1.7072,35.03
2002/7/16,,,,,,84.55,1.74,-11.48,-5.58,-1.19,-1.54,-1.28,1.35,-3.81,-4.13,104.49,890.78,862.59,887.41,870.78,812924,1.75,1.72,1.94,506,4.682,2.615,87.73,,,116.82,1045.52,1011.3,1002.17,1012.51,1696827800,24274508.92,1260.22,1206.19,1238.61,1219.99,337493,,413.48,407.309,404.74,409.08,,,,,,,,,308.25,918.65,901.05,897.13,917.93,2384024400,59488624.79,,,,1.6949,1.7209,1.7282,36.65
2002/7/17,,,,,,84.95,1.74,-11.49,-5.72,-1.21,-1.56,-1.31,1.37,-3.86,-4.18,104.42,896.33,859.45,868.61,872.47,698809,1.75,1.71,1.93,506.32,4.684,2.606,86.78,,259.2,113.39,1060.77,1028.74,1005.18,1047.79,1286050100,24455409.56,1280.03,1203.18,1207.99,1241.01,315051,,415.26,409.723,402.06,407.27,,,,,,,,,305.75,926.52,906.04,895.03,901.05,2448299300,62151911.83,,,,1.705,1.7106,1.7489,35.45
2002/7/18,,,,,,84,1.75,-11.39,-5.57,-1.09,-1.5,-1.28,1.34,-3.83,-4.09,104.47,885.72,842.82,873.91,844.03,608179,1.75,1.74,1.92,505.36,4.608,2.498,86.43,,261.9,112.79,1027.44,994.61,993.08,1020.82,1269238900,19103794.72,1259.62,1194.78,1245.21,1198.38,238856,,409.69,396.745,396.71,409.69,,,,,,,,,295.43,907.8,881.56,880.6,906.04,2094085100,53180181,,,,1.6953,1.7003,1.7282,35.12
2002/7/19,,,,,,84.8,1.74,-11.53,-5.56,-1.15,-1.5,-1.31,1.36,-3.84,-4.11,104.06,847.4,809.56,843.06,813.66,658101,1.75,1.72,1.91,516.2,4.521,2.414,84.84,,256.6,114.96,992.84,965.45,957.65,975.06,1777934300,23356942.68,1198.38,1151.55,1193.58,1161.16,234002,,396.71,386.232,385.07,396.71,,,,,,,,,288.94,881.56,847.76,842.07,881.56,2878352100,68512351.21,,,,1.6951,1.7001,1.7073,38.17
2002/7/22,,,,,,81.32,1.75,-11.66,-5.11,-1.25,-1.25,-1.11,1.22,-3.31,-3.7,104.75,825.47,781.61,812.45,790.28,925735,1.75,1.77,1.92,515.4,4.446,2.348,83.24,,250.3,121.69,980.64,939.1,928.83,958.34,1185770456,23260160.73,1183.37,1117.93,1153.35,1132.94,321536,,389.11,379.678,374.69,386.2,,,,,,,,,278.57,854.13,819.85,813.26,847.76,2390333261,63537339.51,,,,1.7052,1.7,1.7072,41.87
2002/7/23,,,,,,80.14,1.75,-12.34,-5.14,-1.46,-1.03,-0.99,1.17,-2.95,-3.63,106.66,806.19,765.7,791,768.11,877937,1.75,1.73,1.92,498.19,4.408,2.24,82.36,,253.5,129.62,954.07,896.82,896.56,943.29,1704938692,22259041.9,1150.35,1078.9,1134.14,1083.11,298586,,380.94,364.016,362.99,379.65,,,,,,,,,263.63,827.69,797.7,796.13,819.85,2600469977,63183540.2,,,,1.6949,1.6902,1.687,44.92
2002/7/24,,,,,,81.84,1.74,-12.27,-5.45,-1.25,-1.12,-1.11,1.28,-3.36,-3.79,105.52,817.03,743.28,766.66,813.66,975947,1.75,1.67,1.9,496.43,4.487,2.297,82.18,,248.5,134.01,951.83,951.58,869.17,875.48,1414286548,25330391.45,1144.35,1048.28,1080.1,1143.14,376117,,378.56,378.592,354.11,363.98,,,,,,,,,278.5,844.32,843.42,775.68,797.71,2902076778,70455352.24,,,,1.6745,1.6799,1.687,39.86
2002/7/25,,,,,,81.54,1.74,-12.3,-5.43,-1.46,-1.01,-1.03,1.23,-3.13,-3.78,105.12,824.02,783.29,814.38,806.67,881267,1.75,1.75,1.91,493.57,4.382,2.262,81.41,,250.9,133.97,940.93,894.45,878.01,934.93,1438936112,25354588.41,1144.35,1056.09,1143.14,1077.1,304634,,385.22,378.145,371.27,378.56,,,,,,,,,277.65,853.83,838.68,816.11,843.42,2732282767,65068524.45,,,,1.6953,1.6798,1.6766,39.27
2002/7/26,,,,,,80.84,1.73,-12.39,-5.53,-1.47,-0.95,-0.98,1.21,-3.03,-3.74,106.61,824.99,795.1,807.15,823.06,544176,1.75,1.69,1.91,483.37,4.384,2.222,81.47,,252.5,133.88,917.32,910.91,885.94,905.88,985186391,16807797.02,1105.92,1065.09,1077.1,1095.71,207572,,382.32,382.288,376.24,378.11,,,,,,,,,285.4,852.85,852.84,835.92,838.68,1981093601,45040750.48,,,,1.6951,1.6796,1.6764,35.51
2002/7/29,,,,,,80.87,1.75,-12.43,-5.75,-1.44,-0.95,-0.98,1.22,-3.01,-3.82,107.1,867.65,821.85,824.26,861.62,532257,1.75,1.75,1.93,482.1,4.563,2.391,82.42,,253.3,131.1,970.13,970.13,931.43,935.05,986026196,17897584.47,1167.76,1092.71,1098.72,1154.55,209519,,400.82,400.848,382.26,382.26,,,,,,,,,303.93,898.96,898.96,852.84,852.84,1906715413,48538132.76,,,,1.7052,1.7,1.7278,31.33
2002/7/30,,,,,,83.33,1.75,-12.45,-5.84,-1.45,-1.09,-1.12,1.32,-3.38,-3.99,106.8,877.53,851.74,862.1,872.95,697449,1.75,1.71,1.93,484.32,4.587,2.423,81.71,,251.4,128.23,992.34,980.36,950.74,957.08,1069581786,19984332.51,1194.78,1142.54,1154.55,1177.37,244738,,402.32,400.945,390.55,400.81,,,,,,,,,305.07,909.81,902.78,884.7,898.96,2006180958,50664001.01,,,,1.7051,1.7005,1.7282,31.92
2002/7/31,,,,,,82.3,1.75,-12.41,-5.58,-1.32,-1.05,-1.08,1.27,-3.37,-3.84,107.41,883.07,856.8,871.99,878.73,570156,1.75,1.76,1.94,483.05,4.461,2.238,80.35,,258.1,132.29,971.85,962.11,940.91,966.05,973211526,17939091.58,1186.97,1129.94,1170.76,1158.15,208315,,400.91,392.453,392.38,400.91,,,,,,,,,309.68,911.64,911.62,889.88,902.78,2086131873,51268067.08,,,,1.7152,1.6901,1.6767,32.03
2002/8/1,,,,,,80.62,1.74,-12.54,-5.25,-1.52,-0.95,-0.96,1.18,-2.96,-3.61,107.02,878.73,847.4,876.56,852.22,652038,1.75,1.79,1.93,484.32,4.391,2.125,80.82,,260.5,132.7,960.36,913.59,912.4,954.56,974294080,16528979.32,1158.15,1096.31,1150.95,1101.12,188111,,394.47,389.242,388,392.42,,,,,,,,,302.69,911.62,884.66,882.48,911.62,1902303777,45019142.78,,,,1.6953,1.6696,1.6457,36.95
